person_id_random,date,transaction_type,direction,amount
2246622383,5/7/15,add_credit_to_mobile_wallet,in,3010
2246622383,1/10/15,send_money,out,2027
2246622383,1/26/15,transfer_from_savings,in,5000
2246622383,1/27/15,transfer_from_savings,in,100
2246622383,2/28/15,add_credit_to_mobile_wallet,in,300
2246622383,5/30/15,transfer_to_savings,out,1295
5004213430,8/2/15,transfer_to_savings,out,100
5004213430,9/19/15,add_credit_to_mobile_wallet,in,70
4724843699,7/9/15,transfer_from_savings,in,1000
4724843699,7/11/15,send_money,out,527
4724843699,6/27/15,add_credit_to_mobile_wallet,in,200
4724843699,7/3/15,add_credit_to_mobile_wallet,in,530
4724843699,7/4/15,send_money,out,627
4724843699,6/30/15,transfer_to_savings,out,20000
4724843699,6/26/15,send_money,out,727
4724843699,6/30/15,transfer_from_savings,in,20000
4724843699,7/10/15,send_money,out,1030
4724843699,7/3/15,add_credit_to_mobile_wallet,in,700
4724843699,7/4/15,transfer_to_savings,out,2000
4724843699,7/10/15,send_money,out,2030
4724843699,7/6/15,add_credit_to_mobile_wallet,in,7000
4724843699,7/7/15,transfer_from_savings,in,500
4724843699,6/22/15,send_money,out,1025
4724843699,7/3/15,transfer_from_savings,in,700
4724843699,6/30/15,add_credit_to_mobile_wallet,in,20000
4724843699,7/11/15,send_money,out,327
4724843699,7/7/15,transfer_from_savings,in,500
4724843699,6/27/15,add_credit_to_mobile_wallet,in,550
4724843699,7/3/15,transfer_to_savings,out,700
4724843699,7/10/15,add_credit_to_mobile_wallet,in,1050
4724843699,7/10/15,add_credit_to_mobile_wallet,in,2050
4724843699,7/4/15,transfer_from_savings,in,1000
4724843699,7/6/15,send_money,out,827
4724843699,6/30/15,transfer_from_savings,in,20000
4724843699,6/26/15,add_credit_to_mobile_wallet,in,100
4724843699,7/3/15,send_money,out,590
4724843699,6/26/15,send_money,out,2530
4724843699,7/4/15,transfer_from_savings,in,1000
2696051892,7/20/15,transfer_to_savings,out,527
2696051892,7/21/15,add_credit_to_mobile_wallet,in,950
3967732927,5/20/14,send_money,out,530
3967732927,5/20/14,send_money,out,550
3967732927,5/21/14,send_money,out,2550
3967732927,5/21/14,send_money,out,2000
3967732927,5/21/14,send_money,out,2040
5331332312,1/24/15,send_money,out,1000
5331332312,1/24/15,add_credit_to_mobile_wallet,in,7500
5331332312,10/10/15,send_money,out,150
7269987518,2/18/15,send_money,out,1000
7269987518,2/16/15,send_money,out,2027
7269987518,2/14/15,send_money,out,5000
7269987518,2/14/15,add_credit_to_mobile_wallet,in,5000
7269987518,2/14/15,send_money,out,3050
7269987518,2/14/15,add_credit_to_mobile_wallet,in,3000
7269987518,2/13/15,send_money,out,1030
7269987518,2/13/15,add_credit_to_mobile_wallet,in,1000
7269987518,2/11/15,add_credit_to_mobile_wallet,in,1500
7269987518,2/10/15,send_money,out,3100
7269987518,2/10/15,add_credit_to_mobile_wallet,in,3000
7269987518,2/10/15,send_money,out,2027
7269987518,2/9/15,send_money,out,1025
7269987518,2/9/15,add_credit_to_mobile_wallet,in,1100
7269987518,2/3/15,send_money,out,2027
7269987518,2/1/15,send_money,out,627
7269987518,1/27/15,send_money,out,2000
7269987518,1/27/15,add_credit_to_mobile_wallet,in,2000
7269987518,1/27/15,send_money,out,2030
7269987518,1/27/15,add_credit_to_mobile_wallet,in,3000
7269987518,1/23/15,send_money,out,1000
7269987518,1/23/15,send_money,out,1050
7269987518,1/23/15,add_credit_to_mobile_wallet,in,2000
7269987518,1/22/15,send_money,out,120
7269987518,1/21/15,send_money,out,1500
7269987518,1/21/15,add_credit_to_mobile_wallet,in,1700
7269987518,1/19/15,send_money,out,500
7269987518,1/18/15,add_credit_to_mobile_wallet,in,3000
7269987518,1/14/15,send_money,out,3000
7269987518,1/14/15,send_money,out,2000
5410424023,2/26/15,send_money,out,527
5410424023,2/26/15,add_credit_to_mobile_wallet,in,600
5410424023,2/21/15,send_money,out,1427
5410424023,2/21/15,add_credit_to_mobile_wallet,in,1500
5410424023,2/15/15,send_money,out,2027
5410424023,2/15/15,add_credit_to_mobile_wallet,in,2100
5410424023,2/14/15,send_money,out,527
5410424023,2/12/15,send_money,out,1027
5410424023,2/11/15,send_money,out,827
5410424023,2/11/15,add_credit_to_mobile_wallet,in,850
5410424023,2/9/15,send_money,out,527
5410424023,2/3/15,add_credit_to_mobile_wallet,in,530
5410424023,1/31/15,send_money,out,1027
5410424023,1/31/15,add_credit_to_mobile_wallet,in,1100
5410424023,1/30/15,send_money,out,127
5410424023,1/27/15,send_money,out,527
5410424023,1/26/15,send_money,out,2027
5410424023,1/26/15,send_money,out,3050
5410424023,1/26/15,send_money,out,10110
5410424023,1/26/15,add_credit_to_mobile_wallet,in,15400
5410424023,1/10/15,send_money,out,4082
5410424023,1/10/15,add_credit_to_mobile_wallet,in,142
5410424023,1/10/15,add_credit_to_mobile_wallet,in,4000
5410424023,1/7/15,send_money,out,4050
5410424023,1/1/15,send_money,out,750
5410424023,12/30/14,add_credit_to_mobile_wallet,in,800
5410424023,12/19/14,send_money,out,1027
5410424023,12/15/14,send_money,out,227
5410424023,12/15/14,add_credit_to_mobile_wallet,in,500
5410424023,12/15/14,send_money,out,327
1532148947,3/19/15,add_credit_to_mobile_wallet,in,120
1532148947,3/19/15,add_credit_to_mobile_wallet,in,100
1532148947,3/21/15,add_credit_to_mobile_wallet,in,180
1532148947,3/22/15,add_credit_to_mobile_wallet,in,550
1532148947,3/23/15,send_money,out,9700
1532148947,3/23/15,add_credit_to_mobile_wallet,in,1000
1532148947,3/23/15,send_money,out,4040
1532148947,3/25/15,send_money,out,4930
1532148947,3/25/15,send_money,out,3900
1532148947,3/25/15,send_money,out,1500
9442171425,5/28/15,send_money,out,1000
9442171425,12/29/14,add_credit_to_mobile_wallet,in,2080
9442171425,1/9/15,transfer_from_savings,in,20800
9442171425,3/2/15,add_credit_to_mobile_wallet,in,4500
9442171425,2/8/15,send_money,out,700
9442171425,1/12/15,send_money,out,1030
9442171425,5/19/15,send_money,out,2030
9442171425,1/6/15,transfer_from_savings,in,30000
9442171425,3/31/15,send_money,out,6160
9442171425,2/1/15,add_credit_to_mobile_wallet,in,300
9442171425,1/4/15,add_credit_to_mobile_wallet,in,4000
9442171425,1/6/15,send_money,out,3800
9442171425,3/18/15,send_money,out,3050
9442171425,12/27/14,add_credit_to_mobile_wallet,in,2100
9442171425,5/22/15,send_money,out,1030
9442171425,3/9/15,add_credit_to_mobile_wallet,in,3600
9442171425,1/4/15,send_money,out,3100
9442171425,12/31/14,add_credit_to_mobile_wallet,in,2000
9442171425,2/26/15,send_money,out,2030
9442171425,3/3/15,add_credit_to_mobile_wallet,in,2127
9442171425,5/31/15,add_credit_to_mobile_wallet,in,1130
9442171425,1/30/15,send_money,out,400
9442171425,12/29/14,send_money,out,2050
9442171425,5/31/15,send_money,out,1030
9442171425,1/6/15,send_money,out,5470
9442171425,3/1/15,send_money,out,530
9442171425,5/8/15,add_credit_to_mobile_wallet,in,500
9442171425,5/6/15,add_credit_to_mobile_wallet,in,3500
9442171425,2/28/15,send_money,out,1030
9442171425,1/4/15,send_money,out,50
5979082957,7/6/15,send_money,out,300
5979082957,5/30/15,send_money,out,110
5979082957,5/27/15,add_credit_to_mobile_wallet,in,1030
5979082957,5/15/15,add_credit_to_mobile_wallet,in,10000
5979082957,5/2/15,send_money,out,110
5979082957,6/19/15,add_credit_to_mobile_wallet,in,1030
5979082957,4/30/15,add_credit_to_mobile_wallet,in,1000
5979082957,6/3/15,add_credit_to_mobile_wallet,in,3000
5979082957,5/25/15,send_money,out,1030
5979082957,5/16/15,send_money,out,1030
5979082957,6/23/15,send_money,out,550
5979082957,7/7/15,send_money,out,200
5979082957,6/2/15,transfer_to_savings,out,2000
5979082957,6/14/15,send_money,out,110
5979082957,6/8/15,send_money,out,500
5979082957,6/25/15,send_money,out,430
5979082957,7/6/15,transfer_to_savings,out,5600
5979082957,5/16/15,send_money,out,110
5979082957,6/4/15,add_credit_to_mobile_wallet,in,100
5979082957,7/11/15,send_money,out,530
5979082957,6/15/15,add_credit_to_mobile_wallet,in,1030
5979082957,5/22/15,send_money,out,500
5979082957,6/25/15,add_credit_to_mobile_wallet,in,1030
5979082957,6/26/15,send_money,out,930
5979082957,5/26/15,add_credit_to_mobile_wallet,in,1027
5979082957,5/7/15,add_credit_to_mobile_wallet,in,1030
5979082957,5/2/15,send_money,out,1030
5979082957,6/17/15,send_money,out,1030
5979082957,6/2/15,transfer_to_savings,out,1240
5979082957,7/5/15,transfer_to_savings,out,6406
4032452127,6/30/15,send_money,out,427
4032452127,6/29/15,send_money,out,2000
4032452127,7/4/15,add_credit_to_mobile_wallet,in,2000
4032452127,6/27/15,add_credit_to_mobile_wallet,in,50
4032452127,6/27/15,send_money,out,2000
4032452127,6/29/15,add_credit_to_mobile_wallet,in,3000
4032452127,8/13/15,add_credit_to_mobile_wallet,in,2500
4032452127,9/25/15,send_money,out,350
4032452127,10/14/15,send_money,out,900
4032452127,10/10/15,send_money,out,1450
4032452127,6/29/15,send_money,out,2000
4032452127,10/15/15,send_money,out,200
4032452127,8/13/15,add_credit_to_mobile_wallet,in,2500
4032452127,7/24/15,add_credit_to_mobile_wallet,in,5092
4032452127,6/29/15,add_credit_to_mobile_wallet,in,3000
4032452127,6/27/15,send_money,out,2000
4032452127,8/10/15,add_credit_to_mobile_wallet,in,300
4032452127,10/18/15,add_credit_to_mobile_wallet,in,900
4032452127,10/15/15,send_money,out,627
4032452127,6/27/15,add_credit_to_mobile_wallet,in,50
4032452127,8/7/15,add_credit_to_mobile_wallet,in,1500
4032452127,10/19/15,send_money,out,327
4032452127,7/4/15,add_credit_to_mobile_wallet,in,2000
4032452127,6/30/15,send_money,out,427
4032452127,8/14/15,add_credit_to_mobile_wallet,in,1027
4032452127,7/25/15,send_money,out,427
4032452127,8/4/15,add_credit_to_mobile_wallet,in,800
4032452127,10/28/15,send_money,out,110
4032452127,10/28/15,send_money,out,110
4032452127,10/29/15,send_money,out,110
5594363895,5/23/15,send_money,out,1100
5594363895,6/7/15,send_money,out,500
5594363895,6/7/15,send_money,out,1530
5594363895,5/21/15,send_money,out,1000
5594363895,5/24/15,send_money,out,1530
5594363895,6/7/15,add_credit_to_mobile_wallet,in,2100
5594363895,6/14/15,send_money,out,3050
5594363895,6/7/15,send_money,out,1530
5594363895,6/14/15,add_credit_to_mobile_wallet,in,5150
5594363895,6/14/15,add_credit_to_mobile_wallet,in,5150
5594363895,6/14/15,send_money,out,2500
7357826278,5/15/14,send_money,out,530
7357826278,5/15/14,send_money,out,2030
7357826278,5/15/14,send_money,out,1500
7357826278,5/15/14,add_credit_to_mobile_wallet,in,4000
7357826278,5/15/14,send_money,out,1100
7357826278,5/14/14,send_money,out,1030
7357826278,5/14/14,send_money,out,5000
7357826278,5/14/14,send_money,out,5000
7357826278,5/14/14,add_credit_to_mobile_wallet,in,10000
7357826278,5/14/14,send_money,out,1030
7357826278,5/14/14,send_money,out,1500
7357826278,5/14/14,send_money,out,2050
7357826278,5/14/14,send_money,out,5050
7357826278,5/14/14,send_money,out,10150
7357826278,5/14/14,send_money,out,40150
7357826278,5/14/14,add_credit_to_mobile_wallet,in,60000
7357826278,5/13/14,send_money,out,3500
7357826278,5/13/14,add_credit_to_mobile_wallet,in,4000
7357826278,5/12/14,send_money,out,970
7357826278,5/12/14,add_credit_to_mobile_wallet,in,5000
7357826278,5/12/14,send_money,out,430
7357826278,5/12/14,add_credit_to_mobile_wallet,in,500
7357826278,5/8/14,send_money,out,300
7357826278,5/7/14,send_money,out,6000
7357826278,5/6/14,send_money,out,1300
7357826278,5/6/14,send_money,out,1500
7357826278,5/5/14,send_money,out,300
7357826278,5/5/14,send_money,out,1500
7357826278,5/1/14,send_money,out,10000
7357826278,5/1/14,add_credit_to_mobile_wallet,in,10500
6774434683,2/3/15,add_credit_to_mobile_wallet,in,100
6774434683,2/1/15,add_credit_to_mobile_wallet,in,100
6774434683,2/1/15,add_credit_to_mobile_wallet,in,140
6774434683,1/29/15,add_credit_to_mobile_wallet,in,50
6774434683,1/28/15,add_credit_to_mobile_wallet,in,50
6774434683,1/24/15,add_credit_to_mobile_wallet,in,50
6774434683,1/18/15,send_money,out,350
6774434683,1/16/15,add_credit_to_mobile_wallet,in,50
6774434683,1/12/15,add_credit_to_mobile_wallet,in,50
6774434683,1/8/15,add_credit_to_mobile_wallet,in,30000
6774434683,1/7/15,send_money,out,530
6774434683,1/7/15,add_credit_to_mobile_wallet,in,600
6774434683,1/2/15,send_money,out,300
6774434683,12/31/14,send_money,out,230
6774434683,12/31/14,send_money,out,120
6774434683,12/31/14,send_money,out,530
6774434683,12/31/14,add_credit_to_mobile_wallet,in,2000
6774434683,12/29/14,send_money,out,530
6774434683,12/29/14,add_credit_to_mobile_wallet,in,1500
6774434683,12/27/14,send_money,out,300
6774434683,12/27/14,send_money,out,5000
6774434683,12/27/14,send_money,out,1030
6774434683,12/27/14,add_credit_to_mobile_wallet,in,500
6774434683,12/27/14,send_money,out,500
6774434683,12/27/14,add_credit_to_mobile_wallet,in,6500
6774434683,12/26/14,send_money,out,280
6774434683,12/25/14,send_money,out,600
6774434683,12/25/14,send_money,out,1100
6774434683,12/25/14,add_credit_to_mobile_wallet,in,2000
6774434683,12/25/14,send_money,out,3600
1212953829,12/13/14,send_money,out,527
1212953829,2/25/15,send_money,out,1027
1212953829,2/25/15,add_credit_to_mobile_wallet,in,1070
1212953829,2/23/15,send_money,out,27
1212953829,2/23/15,send_money,out,1400
1212953829,2/23/15,add_credit_to_mobile_wallet,in,1467
1212953829,3/4/15,add_credit_to_mobile_wallet,in,150
1212953829,3/3/15,add_credit_to_mobile_wallet,in,2800
1212953829,3/9/15,send_money,out,2030
1212953829,3/9/15,add_credit_to_mobile_wallet,in,2070
1212953829,3/4/15,send_money,out,1027
1212953829,3/16/15,send_money,out,950
1212953829,3/13/15,add_credit_to_mobile_wallet,in,2800
1212953829,3/12/15,send_money,out,2630
1212953829,3/12/15,add_credit_to_mobile_wallet,in,100
1212953829,3/11/15,add_credit_to_mobile_wallet,in,3000
1212953829,3/11/15,add_credit_to_mobile_wallet,in,1030
1212953829,3/10/15,send_money,out,527
1212953829,3/10/15,send_money,out,527
1212953829,3/10/15,add_credit_to_mobile_wallet,in,600
1212953829,3/18/15,transfer_from_savings,in,115
1212953829,3/17/15,transfer_from_savings,in,50
1212953829,3/17/15,transfer_to_savings,out,215
1212953829,3/22/15,add_credit_to_mobile_wallet,in,500
1212953829,3/23/15,transfer_to_savings,out,50
1212953829,3/30/15,add_credit_to_mobile_wallet,in,1000
1212953829,3/30/15,send_money,out,627
1212953829,4/2/15,transfer_to_savings,out,2389
1212953829,4/3/15,transfer_from_savings,in,150
1212953829,4/5/15,transfer_from_savings,in,240
7349042414,4/21/15,add_credit_to_mobile_wallet,in,1500
7349042414,4/17/15,send_money,out,1070
7349042414,4/21/15,send_money,out,550
7349042414,4/21/15,add_credit_to_mobile_wallet,in,2000
7349042414,4/21/15,add_credit_to_mobile_wallet,in,5000
7349042414,4/15/15,add_credit_to_mobile_wallet,in,6200
7349042414,4/15/15,add_credit_to_mobile_wallet,in,16000
7349042414,4/15/15,send_money,out,5000
7349042414,4/27/15,add_credit_to_mobile_wallet,in,7000
7349042414,5/2/15,send_money,out,600
7349042414,5/3/15,add_credit_to_mobile_wallet,in,1700
7349042414,5/3/15,send_money,out,327
7349042414,5/3/15,send_money,out,1000
7349042414,5/4/15,add_credit_to_mobile_wallet,in,2000
7349042414,5/6/15,add_credit_to_mobile_wallet,in,6000
7349042414,5/6/15,send_money,out,6085
7349042414,5/12/15,add_credit_to_mobile_wallet,in,400
7349042414,5/12/15,send_money,out,200
7349042414,5/14/15,send_money,out,500
7349042414,5/18/15,add_credit_to_mobile_wallet,in,2000
7349042414,5/19/15,send_money,out,2100
7349042414,5/19/15,add_credit_to_mobile_wallet,in,2550
7349042414,5/22/15,add_credit_to_mobile_wallet,in,10000
7349042414,5/22/15,add_credit_to_mobile_wallet,in,7500
7349042414,5/23/15,send_money,out,1000
7349042414,5/29/15,send_money,out,1000
7349042414,5/29/15,add_credit_to_mobile_wallet,in,17100
7349042414,5/31/15,send_money,out,500
7349042414,5/31/15,send_money,out,2500
7349042414,6/1/15,send_money,out,1000
8484461796,5/12/15,add_credit_to_mobile_wallet,in,10000
8484461796,5/12/15,send_money,out,500
8484461796,5/24/15,send_money,out,1000
8484461796,5/2/15,add_credit_to_mobile_wallet,in,10000
8484461796,4/28/15,send_money,out,2530
8484461796,5/10/15,add_credit_to_mobile_wallet,in,3500
8484461796,5/9/15,send_money,out,15500
8484461796,5/17/15,add_credit_to_mobile_wallet,in,700
8484461796,5/12/15,send_money,out,4500
8484461796,5/9/15,add_credit_to_mobile_wallet,in,7000
8484461796,5/11/15,send_money,out,1030
8484461796,5/30/15,send_money,out,230
8484461796,6/8/15,add_credit_to_mobile_wallet,in,10000
8484461796,6/30/15,add_credit_to_mobile_wallet,in,600
8484461796,7/2/15,send_money,out,2200
8484461796,7/30/15,add_credit_to_mobile_wallet,in,1050
8484461796,7/31/15,send_money,out,227
8484461796,8/12/15,send_money,out,800
8484461796,8/12/15,send_money,out,500
8484461796,8/18/15,add_credit_to_mobile_wallet,in,250
8484461796,8/18/15,send_money,out,200
8484461796,8/18/15,send_money,out,227
8484461796,9/1/15,add_credit_to_mobile_wallet,in,2000
7850063072,5/18/15,add_credit_to_mobile_wallet,in,10000
7850063072,5/19/15,send_money,out,1000
7850063072,5/22/15,send_money,out,2630
7850063072,5/2/15,send_money,out,1500
7850063072,5/12/15,send_money,out,500
7850063072,5/1/15,send_money,out,1950
7850063072,5/1/15,transfer_to_savings,out,1000
7850063072,5/20/15,send_money,out,530
7850063072,5/1/15,send_money,out,1530
7850063072,5/1/15,send_money,out,4000
7850063072,5/12/15,send_money,out,670
7850063072,5/19/15,send_money,out,2000
7850063072,5/19/15,send_money,out,500
7850063072,5/3/15,send_money,out,530
7850063072,5/19/15,send_money,out,1030
7850063072,4/30/15,add_credit_to_mobile_wallet,in,2040
7850063072,5/19/15,send_money,out,1000
7850063072,5/19/15,send_money,out,1030
7850063072,5/28/15,send_money,out,6500
7850063072,5/29/15,send_money,out,470
7850063072,5/29/15,send_money,out,1060
7850063072,6/15/15,send_money,out,300
7850063072,6/18/15,send_money,out,830
7850063072,6/21/15,send_money,out,130
7850063072,6/28/15,add_credit_to_mobile_wallet,in,5000
7850063072,7/6/15,send_money,out,1527
7850063072,7/10/15,send_money,out,500
7850063072,8/8/15,send_money,out,1600
7850063072,8/18/15,send_money,out,827
7850063072,8/21/15,send_money,out,1030
8145138919,7/6/15,transfer_to_savings,out,15000
8145138919,7/11/15,transfer_from_savings,in,2000
8145138919,7/6/15,send_money,out,10100
8145138919,6/15/15,send_money,out,1550
8145138919,6/6/15,transfer_from_savings,in,2000
8145138919,7/8/15,send_money,out,450
8145138919,7/9/15,transfer_from_savings,in,2000
8145138919,7/13/15,transfer_from_savings,in,1000
8145138919,7/2/15,add_credit_to_mobile_wallet,in,29150
8145138919,7/6/15,send_money,out,5100
8145138919,7/11/15,transfer_from_savings,in,3000
8145138919,7/11/15,send_money,out,1050
8145138919,7/2/15,add_credit_to_mobile_wallet,in,10000
8145138919,7/9/15,transfer_from_savings,in,2000
8145138919,6/20/15,send_money,out,250
8145138919,7/7/15,send_money,out,2000
8145138919,7/6/15,transfer_from_savings,in,5000
8145138919,7/13/15,send_money,out,350
8145138919,6/10/15,send_money,out,6100
8145138919,7/15/15,send_money,out,500
8145138919,7/16/15,send_money,out,2030
8145138919,7/17/15,send_money,out,700
8145138919,7/22/15,add_credit_to_mobile_wallet,in,550
8145138919,7/22/15,send_money,out,500
8145138919,8/7/15,add_credit_to_mobile_wallet,in,20000
8145138919,8/7/15,send_money,out,2500
8145138919,8/7/15,send_money,out,2550
8145138919,8/8/15,send_money,out,1000
8145138919,8/8/15,send_money,out,1030
8145138919,8/8/15,send_money,out,380
2583567580,6/23/15,add_credit_to_mobile_wallet,in,16000
2583567580,6/30/15,send_money,out,1500
2583567580,6/1/15,transfer_from_savings,in,1000
2583567580,6/27/15,send_money,out,5000
2583567580,6/26/15,send_money,out,1050
2583567580,5/11/15,add_credit_to_mobile_wallet,in,1600
2583567580,6/19/15,send_money,out,530
2583567580,6/17/15,send_money,out,430
2583567580,5/18/15,send_money,out,1500
2583567580,6/1/15,send_money,out,830
2583567580,6/26/15,send_money,out,2050
2583567580,6/23/15,send_money,out,12100
2583567580,6/11/15,send_money,out,2050
2583567580,6/23/15,send_money,out,2000
2583567580,7/16/15,send_money,out,1030
2583567580,6/5/15,add_credit_to_mobile_wallet,in,4500
2583567580,5/9/15,send_money,out,800
2583567580,6/27/15,send_money,out,5550
2583567580,5/13/15,transfer_from_savings,in,400
2583567580,6/28/15,send_money,out,4530
2583567580,6/26/15,send_money,out,2050
2583567580,6/3/15,send_money,out,1330
2583567580,7/15/15,add_credit_to_mobile_wallet,in,5000
2583567580,6/15/15,transfer_from_savings,in,460
2583567580,7/18/15,send_money,out,230
2583567580,7/1/15,send_money,out,1030
2583567580,6/30/15,send_money,out,2030
2583567580,7/4/15,send_money,out,600
2583567580,6/30/15,send_money,out,2030
2583567580,6/8/15,send_money,out,580
5579357593,8/5/15,send_money,out,3000
5579357593,8/5/15,send_money,out,800
5579357593,8/5/15,transfer_from_savings,in,240
5579357593,8/14/15,send_money,out,1000
5579357593,8/15/15,send_money,out,500
5579357593,8/25/15,add_credit_to_mobile_wallet,in,1000
5579357593,8/25/15,add_credit_to_mobile_wallet,in,50
5579357593,8/26/15,send_money,out,1500
5579357593,8/26/15,send_money,out,100
5579357593,9/2/15,add_credit_to_mobile_wallet,in,830
3995102460,6/12/14,send_money,out,67900
3995102460,6/12/14,add_credit_to_mobile_wallet,in,68000
3995102460,6/9/14,send_money,out,1600
3995102460,6/7/14,send_money,out,5100
3995102460,6/7/14,add_credit_to_mobile_wallet,in,5150
3995102460,5/28/14,send_money,out,275
3995102460,5/28/14,send_money,out,300
3995102460,5/23/14,send_money,out,1490
3995102460,5/23/14,add_credit_to_mobile_wallet,in,1500
3995102460,5/21/14,send_money,out,400
3995102460,5/6/14,add_credit_to_mobile_wallet,in,530
3995102460,4/5/14,send_money,out,1200
3995102460,4/3/14,send_money,out,170
3995102460,4/3/14,send_money,out,1500
3995102460,4/3/14,send_money,out,530
3995102460,3/22/14,send_money,out,530
3995102460,3/21/14,send_money,out,500
3995102460,3/21/14,add_credit_to_mobile_wallet,in,600
3995102460,3/19/14,send_money,out,3000
3995102460,3/19/14,add_credit_to_mobile_wallet,in,3000
3995102460,3/19/14,send_money,out,330
3995102460,3/19/14,send_money,out,330
3995102460,3/19/14,send_money,out,530
3995102460,3/14/14,send_money,out,1030
3995102460,3/14/14,add_credit_to_mobile_wallet,in,1060
3995102460,2/25/14,send_money,out,2050
3995102460,2/24/14,add_credit_to_mobile_wallet,in,3000
3995102460,2/13/14,send_money,out,535
3995102460,2/13/14,add_credit_to_mobile_wallet,in,1100
3995102460,2/11/14,send_money,out,5000
1361970426,12/24/14,add_credit_to_mobile_wallet,in,21000
1361970426,1/16/15,transfer_from_savings,in,138
1361970426,2/17/15,send_money,out,13000
1361970426,1/17/15,send_money,out,1030
1361970426,1/19/15,add_credit_to_mobile_wallet,in,1800
1361970426,1/16/15,transfer_to_savings,out,88
1361970426,1/2/15,send_money,out,4000
1361970426,1/24/15,send_money,out,277
1361970426,3/17/15,add_credit_to_mobile_wallet,in,1500
1361970426,5/7/15,send_money,out,230
1361970426,12/24/14,send_money,out,19000
1361970426,1/20/15,send_money,out,1030
1361970426,1/23/15,send_money,out,1000
1361970426,4/9/15,send_money,out,230
1361970426,2/3/15,add_credit_to_mobile_wallet,in,1000
1361970426,1/5/15,add_credit_to_mobile_wallet,in,200
1361970426,1/6/15,add_credit_to_mobile_wallet,in,20500
1361970426,12/24/14,add_credit_to_mobile_wallet,in,700
1361970426,3/2/15,send_money,out,14000
1361970426,3/10/15,send_money,out,6200
1361970426,1/19/15,send_money,out,530
1361970426,1/6/15,send_money,out,20176
1361970426,2/7/15,send_money,out,500
1361970426,1/16/15,transfer_from_savings,in,138
1361970426,1/16/15,send_money,out,3030
1361970426,1/16/15,transfer_to_savings,out,138
1361970426,2/3/15,send_money,out,650
1361970426,5/22/15,add_credit_to_mobile_wallet,in,150
1361970426,5/31/15,send_money,out,430
1361970426,6/1/15,add_credit_to_mobile_wallet,in,5050
5574393088,4/28/15,send_money,out,3560
5574393088,4/2/15,transfer_from_savings,in,10
5574393088,4/21/15,send_money,out,3100
5574393088,4/28/15,add_credit_to_mobile_wallet,in,800
5574393088,3/30/15,transfer_from_savings,in,2000
5574393088,4/1/15,transfer_from_savings,in,20
5574393088,4/28/15,add_credit_to_mobile_wallet,in,1500
5574393088,4/7/15,add_credit_to_mobile_wallet,in,2077
5574393088,3/27/15,transfer_from_savings,in,25720
5574393088,3/27/15,transfer_to_savings,out,48500
5574393088,5/2/15,add_credit_to_mobile_wallet,in,3900
5574393088,4/1/15,transfer_from_savings,in,20
5574393088,4/20/15,send_money,out,3100
5574393088,4/6/15,add_credit_to_mobile_wallet,in,2880
5574393088,4/29/15,add_credit_to_mobile_wallet,in,550
5574393088,4/2/15,transfer_from_savings,in,8
5574393088,4/1/15,transfer_from_savings,in,4620
5574393088,4/22/15,send_money,out,227
5574393088,5/5/15,add_credit_to_mobile_wallet,in,3900
5574393088,3/31/15,transfer_from_savings,in,350
5574393088,4/2/15,transfer_from_savings,in,20
5574393088,4/24/15,send_money,out,2050
5574393088,4/13/15,send_money,out,7120
5574393088,5/7/15,send_money,out,700
5574393088,4/17/15,add_credit_to_mobile_wallet,in,8000
5574393088,5/8/15,add_credit_to_mobile_wallet,in,2100
5574393088,5/5/15,send_money,out,227
5574393088,4/16/15,add_credit_to_mobile_wallet,in,720
5574393088,3/27/15,transfer_from_savings,in,200
5574393088,5/4/15,add_credit_to_mobile_wallet,in,4000
6975724414,5/18/15,transfer_from_savings,in,163
6975724414,5/19/15,send_money,out,500
6975724414,5/18/15,add_credit_to_mobile_wallet,in,1500
6975724414,5/18/15,send_money,out,550
6975724414,5/22/15,send_money,out,1030
6975724414,5/22/15,add_credit_to_mobile_wallet,in,530
6975724414,5/24/15,add_credit_to_mobile_wallet,in,300
6975724414,5/24/15,add_credit_to_mobile_wallet,in,130
6975724414,5/25/15,add_credit_to_mobile_wallet,in,400
6975724414,5/31/15,add_credit_to_mobile_wallet,in,330
6975724414,6/1/15,add_credit_to_mobile_wallet,in,50
6975724414,6/1/15,add_credit_to_mobile_wallet,in,650
6975724414,6/13/15,send_money,out,530
6975724414,6/14/15,add_credit_to_mobile_wallet,in,1100
6975724414,6/14/15,send_money,out,1030
6975724414,6/17/15,add_credit_to_mobile_wallet,in,1500
6975724414,6/18/15,transfer_to_savings,out,1020
6975724414,6/19/15,transfer_from_savings,in,1020
6975724414,6/19/15,add_credit_to_mobile_wallet,in,10150
6975724414,6/20/15,transfer_to_savings,out,8123
6975724414,6/21/15,transfer_from_savings,in,120
6975724414,6/22/15,transfer_from_savings,in,8000
6975724414,6/25/15,send_money,out,830
6975724414,6/25/15,add_credit_to_mobile_wallet,in,200
6975724414,6/25/15,add_credit_to_mobile_wallet,in,1500
6975724414,6/25/15,add_credit_to_mobile_wallet,in,100
6975724414,6/30/15,add_credit_to_mobile_wallet,in,330
6975724414,7/1/15,add_credit_to_mobile_wallet,in,200
6975724414,7/1/15,add_credit_to_mobile_wallet,in,200
6975724414,7/3/15,add_credit_to_mobile_wallet,in,150
7073326976,6/2/15,transfer_from_savings,in,7
7073326976,6/2/15,transfer_to_savings,out,30
