person_id_random,gender,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed,local_access_time,first_access_signup_gap,country_name,city_name,money_in_amount,money_in_times,money_out_amount,money_out_times,age
1010631054.0,F,498.0,5+,9.0,with_family,0,0.0,college,0.0,daily,facebook,no,few_times_a_week,,,2.0,432.0,Tanzania,,17300.0,17.0,11914.0,13.0,28.4684931507
1557058434.0,M,1556.0,3,0.0,pay_rent,4,2.0,high_school,1000.0,daily,facebook,no,daily,,,1.0,310.0,Tanzania,,57600.0,9.0,92372.0,21.0,27.8712328767
9677770426.0,M,1289.0,0,9.0,pay_rent,0,0.0,college,0.0,daily,facebook,no,few_times_a_month,,,3.0,353.0,Tanzania,,14600.0,5.0,5807.0,6.0,28.5917808219
7346661357.0,M,1961.0,5+,6.0,pay_rent,5+,11.0,college,42000.0,monthly,facebook,no,daily,,,1.0,327.0,Tanzania,,22370.0,12.0,16273.0,18.0,26.6547945205
5433168922.0,M,1025.0,5+,2.0,pay_rent,5+,6.0,college,46000.0,monthly,facebook,no,daily,,,3.0,328.0,Tanzania,,1000.0,1.0,0.0,0.0,47.6246575342
3603689368.0,M,461.0,5+,5.0,pay_rent,5+,5.0,high_school,1500.0,daily,facebook,no,few_times_a_week,,,2.0,413.0,Tanzania,,43107.0,30.0,0.0,0.0,33.3397260274
4792942529.0,M,901.0,5+,0.0,pay_rent,1,8.0,college,22000.0,monthly,friend,no,few_times_a_week,,,1.0,352.0,Tanzania,,29100.0,20.0,22552.0,10.0,30.498630137
2724136679.0,F,298.0,3,1.0,pay_rent,5+,3.0,college,2000.0,weekly,facebook,no,daily,,,1.0,382.0,Tanzania,Dar es Salaam,32980.0,21.0,15141.0,9.0,31.2273972603
9019460943.0,M,2824.0,0,4.0,pay_rent,1,1.0,college,35000.0,monthly,friend,yes,few_times_a_week,single,yes,1.0,465.0,Tanzania,,29290.0,18.0,5491.0,12.0,28.8493150685
8450552497.0,F,112.0,1,2.0,pay_rent,2,4.0,college,12000.0,monthly,family,no,few_times_a_month,single,yes,5.0,314.0,Tanzania,,8670.0,6.0,10320.0,10.0,33.1589041096
2974671365.0,M,354.0,5+,0.0,own_home,5+,0.0,high_school,34000.0,monthly,google_play_store,no,few_times_a_week,,,1.0,310.0,Tanzania,,11877.0,15.0,18721.0,15.0,29.6876712329
7650974066.0,F,308.0,1,6.0,pay_rent,1,0.0,college,20000.0,monthly,friend,no,few_times_a_week,,,3.0,393.0,Tanzania,,53925.0,8.0,109389.0,22.0,31.0657534247
1987351715.0,M,34.0,5+,10.0,pay_rent,5+,8.0,primary,8000.0,monthly,facebook,no,daily,,,1.0,468.0,Tanzania,Dar es Salaam,5665.0,14.0,15871.0,16.0,37.8575342466
6718085882.0,M,825.0,3,4.0,pay_rent,3,4.0,college,60000.0,monthly,friend,no,few_times_a_week,long-term,yes,1.0,350.0,Tanzania,Dar es Salaam,3350.0,2.0,3536.0,6.0,31.402739726
7062861325.0,M,334.0,2,5.0,pay_rent,,,high_school,10000.0,monthly,friend,no,few_times_a_week,long-term,no,1.0,300.0,Tanzania,,20650.0,22.0,6831.0,8.0,27.3232876712
5241853297.0,F,297.0,5+,3.0,pay_rent,3,3.0,college,2500.0,weekly,friend,no,few_times_a_week,long-term,yes,3.0,299.0,Tanzania,Dar es Salaam,12500.0,3.0,6330.0,8.0,34.8931506849
6834166012.0,M,1096.0,5+,11.0,pay_rent,5+,11.0,college,27000.0,monthly,facebook,no,daily,married,yes,,,,,,,,,36.704109589
7359680125.0,M,135.0,5+,10.0,pay_rent,3,5.0,college,65000.0,monthly,family,yes,daily,married,yes,1.0,450.0,Tanzania,,14800.0,4.0,52150.0,26.0,33.5232876712
1047997155.0,M,616.0,0,3.0,student_housing,,,college,1150.0,weekly,google_play_store,no,daily,single,no,1.0,460.0,Tanzania,Dar es Salaam,11390.0,15.0,12721.0,15.0,25.1506849315
5955541479.0,M,3582.0,5+,4.0,pay_rent,5+,6.0,college,20000.0,monthly,friend,no,daily,married,yes,1.0,350.0,Tanzania,,8425.0,16.0,57123.0,14.0,34.6684931507
3290581266.0,M,360.0,1,7.0,own_home,5+,5.0,college,130000.0,monthly,facebook,no,daily,married,yes,4.0,345.0,Tanzania,,77930.0,18.0,25490.0,12.0,31.3397260274
1011938779.0,F,1.0,2,5.0,pay_rent,1,2.0,college,1000.0,daily,friend,yes,few_times_a_week,single,yes,2.0,412.0,Tanzania,,12500.0,2.0,16900.0,28.0,23.9945205479
1584290807.0,M,387.0,3,6.0,pay_rent,1,4.0,college,15000.0,monthly,family,no,few_times_a_week,single,yes,2.0,288.0,Tanzania,,26657.0,16.0,9220.0,9.0,27.6219178082
5988618720.0,M,285.0,5+,2.0,pay_rent,,,college,2000.0,daily,friend,yes,daily,married,no,1.0,478.0,Tanzania,,72500.0,12.0,46450.0,18.0,45.2273972603
8389868976.0,M,920.0,4,10.0,pay_rent,2,5.0,college,37000.0,monthly,google_play_store,no,few_times_a_month,married,yes,1.0,444.0,Tanzania,,61615.0,18.0,51877.0,12.0,38.2438356164
7867185883.0,M,73.0,5+,3.0,pay_rent,,,high_school,5000.0,weekly,facebook,yes,few_times_a_week,married,no,1.0,318.0,Tanzania,,11769.0,6.0,27816.0,11.0,37.498630137
8230219163.0,F,63.0,2,3.0,pay_rent,2,0.0,high_school,2000.0,weekly,facebook,yes,few_times_a_week,married,yes,1.0,315.0,Tanzania,,23458.0,12.0,30650.0,18.0,34.802739726
5896978842.0,M,298.0,5+,11.0,pay_rent,1,11.0,college,500.0,daily,facebook,yes,few_times_a_week,married,yes,1.0,439.0,Tanzania,Dar es Salaam,21750.0,23.0,3863.0,7.0,43.0136986301
4498792920.0,F,619.0,0,5.0,pay_rent,,,college,25.0,monthly,facebook,no,few_times_a_week,alternative,no,4.0,288.0,Tanzania,,200.0,1.0,1870.0,5.0,44.5616438356
4949206686.0,M,39.0,2,3.0,pay_rent,,,high_school,5000.0,weekly,friend,no,daily,alternative,no,1.0,417.0,Tanzania,,37500.0,6.0,39563.0,24.0,43.7917808219
4509848841.0,M,1929.0,3,1.0,pay_rent,4,3.0,college,10000.0,monthly,google_play_store,no,daily,single,yes,4.0,369.0,Tanzania,,21780.0,15.0,22880.0,15.0,29.0767123288
7493785209.0,M,1184.0,5+,1.0,with_family,2,3.0,college,10000.0,monthly,friend,no,daily,single,yes,4.0,301.0,Tanzania,,11718.0,21.0,10207.0,9.0,24.5205479452
9523062306.0,F,34.0,3,9.0,pay_rent,1,4.0,college,50000.0,monthly,friend,no,daily,married,yes,2.0,313.0,Tanzania,,0.0,0.0,1030.0,1.0,26.101369863
1532148947.0,M,1528.0,2,3.0,pay_rent,,,high_school,2100.0,daily,family,yes,daily,married,no,1.0,414.0,Tanzania,,1950.0,5.0,24070.0,5.0,30.0931506849
3567588210.0,M,533.0,3,4.0,with_family,,,college,2000.0,weekly,facebook,no,few_times_a_week,married,no,7.0,304.0,Tanzania,,3366.0,9.0,995.0,7.0,47.4931506849
5254531566.0,M,2748.0,5+,10.0,pay_rent,5+,11.0,college,47000.0,monthly,friend,no,daily,married,yes,1.0,381.0,Tanzania,,20060.0,13.0,28904.0,17.0,36.3178082192
5945488348.0,M,514.0,2,1.0,pay_rent,,,college,25000.0,monthly,friend,no,daily,long-term,no,1.0,336.0,Tanzania,,8320.0,9.0,62192.0,21.0,28.3835616438
6917193248.0,F,305.0,5+,8.0,other,5+,9.0,college,40000.0,monthly,friend,no,few_times_a_week,single,yes,1.0,369.0,Tanzania,,21900.0,13.0,28000.0,10.0,45.6520547945
6288962292.0,M,292.0,5+,5.0,pay_rent,5+,7.0,college,100000.0,monthly,family,no,few_times_a_week,married,yes,1.0,448.0,Tanzania,Dar es Salaam,0.0,0.0,1700.0,1.0,49.1753424658
4050513050.0,M,1863.0,2,11.0,pay_rent,2,10.0,college,700.0,daily,other,yes,few_times_a_week,married,yes,3.0,302.0,Tanzania,,15660.0,14.0,21601.0,16.0,34.8219178082
3321063881.0,M,527.0,2,3.0,pay_rent,5+,11.0,college,30000.0,monthly,friend,yes,daily,married,yes,1.0,287.0,Tanzania,,1580.0,3.0,6170.0,6.0,30.895890411
6491386882.0,M,385.0,2,6.0,pay_rent,,,college,1000.0,daily,facebook,no,few_times_a_week,married,no,2.0,297.0,Tanzania,,29200.0,13.0,38990.0,8.0,45.1945205479
4811992520.0,M,32.0,4,7.0,pay_rent,,,high_school,55000.0,weekly,friend,yes,daily,married,no,2.0,280.0,Tanzania,Dar es Salaam,109980.0,15.0,110610.0,15.0,35.0931506849
6964827365.0,M,251.0,5+,5.0,pay_rent,,,high_school,30000.0,monthly,facebook,no,few_times_a_week,married,no,4.0,283.0,Tanzania,,4400.0,4.0,1027.0,1.0,43.9726027397
6224726229.0,M,188.0,2,3.0,pay_rent,2,3.0,high_school,10000.0,monthly,friend,no,few_times_a_week,married,yes,,,,,,,,,43.0821917808
4191686819.0,M,1753.0,5+,11.0,pay_rent,3,3.0,college,90000.0,monthly,friend,no,daily,married,yes,2.0,287.0,Tanzania,,37900.0,12.0,24560.0,16.0,33.2547945205
4901712280.0,M,608.0,1,0.0,pay_rent,1,6.0,college,30000.0,monthly,friend,yes,few_times_a_week,single,yes,1.0,286.0,Tanzania,Dar es Salaam,14120.0,17.0,43000.0,13.0,30.2301369863
1463175554.0,F,57.0,4,6.0,pay_rent,2,9.0,college,55000.0,monthly,friend,no,daily,married,yes,2.0,416.0,Tanzania,,22140.0,15.0,18132.0,15.0,28.1479452055
8540946794.0,M,1282.0,1,2.0,own_home,4,10.0,high_school,10000.0,monthly,friend,no,daily,married,yes,1.0,353.0,Tanzania,,45830.0,18.0,31063.0,12.0,30.901369863
3260671459.0,F,68.0,3,6.0,pay_rent,,,college,20000.0,monthly,friend,no,few_times_a_week,single,no,2.0,274.0,Tanzania,,0.0,0.0,117818.0,30.0,48.6438356164
5511522687.0,F,381.0,3,2.0,pay_rent,2,0.0,college,15000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,435.0,Tanzania,,2800.0,3.0,2590.0,3.0,36.2630136986
7225933812.0,M,363.0,5+,0.0,other,,,high_school,1000.0,daily,facebook,yes,daily,married,no,1.0,297.0,Tanzania,Dar es Salaam,21570.0,17.0,18583.0,13.0,41.6
9973267281.0,M,61.0,4,6.0,own_home,4,10.0,college,50000.0,monthly,friend,no,daily,married,yes,6.0,299.0,Tanzania,,11827.0,7.0,20360.0,23.0,39.0602739726
4902519125.0,F,58.0,2,1.0,pay_rent,1,0.0,college,17000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,375.0,Tanzania,,500.0,1.0,900.0,1.0,36.1616438356
2422995126.0,M,602.0,2,3.0,pay_rent,1,4.0,college,30000.0,monthly,family,no,daily,long-term,yes,8.0,301.0,Tanzania,,67200.0,16.0,34390.0,14.0,30.9369863014
2764011037.0,M,620.0,5+,1.0,with_family,4,2.0,college,60000.0,monthly,friend,yes,few_times_a_week,married,yes,2.0,331.0,Tanzania,,16265.0,12.0,22479.0,18.0,27.6657534247
1229057799.0,M,776.0,5+,11.0,own_home,5+,11.0,college,21000.0,monthly,friend,no,daily,long-term,yes,1.0,300.0,Tanzania,Dar es Salaam,14232.0,18.0,15314.0,12.0,28.9123287671
5489995289.0,M,221.0,0,7.0,pay_rent,1,0.0,college,350.0,daily,facebook,yes,daily,married,yes,1.0,386.0,Tanzania,,36933.0,23.0,12130.0,7.0,34.3205479452
1998097878.0,M,960.0,5+,10.0,pay_rent,2,3.0,college,20000.0,monthly,facebook,yes,daily,married,yes,1.0,328.0,Tanzania,,18200.0,8.0,527.0,1.0,32.5123287671
6025279345.0,M,134.0,2,3.0,pay_rent,4,2.0,high_school,53000.0,monthly,facebook,no,daily,married,yes,1.0,366.0,Tanzania,,3290.0,3.0,33127.0,27.0,36.3068493151
2487119472.0,M,96.0,0,5.0,pay_rent,,,high_school,28000.0,monthly,facebook,yes,few_times_a_week,married,no,2.0,313.0,Tanzania,,43330.0,11.0,36000.0,19.0,24.2657534247
7955562566.0,M,679.0,5+,1.0,pay_rent,1,3.0,college,35000.0,monthly,google_play_store,no,few_times_a_week,married,yes,32.0,287.0,Tanzania,Dar es Salaam,32050.0,13.0,52418.0,17.0,
5373890168.0,F,772.0,2,1.0,pay_rent,1,9.0,college,20000.0,monthly,facebook,no,few_times_a_week,long-term,yes,1.0,302.0,Tanzania,,29800.0,16.0,23620.0,14.0,29.5726027397
5449485614.0,M,525.0,2,8.0,other,3,10.0,college,26000.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,317.0,Tanzania,,77470.0,16.0,30587.0,14.0,30.2849315068
6581882246.0,M,625.0,4,3.0,pay_rent,,,high_school,20000.0,monthly,facebook,no,few_times_a_week,married,no,,,,,,,,,34.1369863014
9568664366.0,M,1084.0,1,1.0,pay_rent,4,1.0,college,16000.0,monthly,facebook,yes,daily,married,yes,1.0,416.0,Tanzania,,17340.0,11.0,75995.0,19.0,27.0136986301
4489754615.0,F,618.0,5+,5.0,own_home,4,3.0,college,50000.0,monthly,facebook,no,daily,single,yes,,,,,,,,,35.8712328767
7442299181.0,M,791.0,2,4.0,own_home,,,high_school,45000.0,monthly,facebook,yes,daily,married,no,1.0,286.0,Tanzania,Dar es Salaam,38900.0,16.0,25370.0,14.0,36.8410958904
6724414152.0,M,3232.0,5+,5.0,own_home,5+,5.0,college,3000.0,weekly,facebook,yes,daily,married,yes,,,,,,,,,35.1534246575
3535424654.0,F,704.0,1,3.0,pay_rent,2,2.0,college,10000.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,300.0,Tanzania,,1227.0,3.0,1397.0,2.0,27.3698630137
1798185475.0,M,2005.0,5+,6.0,pay_rent,4,3.0,high_school,40000.0,monthly,facebook,no,few_times_a_week,married,yes,5.0,282.0,Tanzania,,21125.0,10.0,9271.0,10.0,32.4739726027
1440291623.0,M,183.0,2,6.0,pay_rent,1,1.0,college,8000.0,monthly,facebook,yes,daily,married,yes,1.0,469.0,Tanzania,,0.0,0.0,227.0,1.0,38.9150684932
4884216169.0,M,575.0,0,4.0,other,1,4.0,college,40000.0,monthly,facebook,yes,few_times_a_week,married,yes,3.0,445.0,Tanzania,,13306.0,19.0,15675.0,11.0,31.2356164384
1838116247.0,F,219.0,0,2.0,pay_rent,5+,11.0,college,20000.0,monthly,google_play_store,yes,few_times_a_week,single,yes,17.0,277.0,Tanzania,,22580.0,10.0,16373.0,7.0,33.7698630137
9228116233.0,M,408.0,4,3.0,pay_rent,5+,1.0,college,40000.0,monthly,facebook,no,daily,single,yes,16.0,291.0,Tanzania,,10000.0,1.0,23300.0,29.0,32.0575342466
5936413151.0,M,1048.0,1,7.0,pay_rent,1,1.0,college,24000.0,monthly,family,no,few_times_a_week,married,yes,4.0,288.0,Tanzania,,23540.0,10.0,3100.0,2.0,28.802739726
7769459042.0,F,427.0,4,5.0,pay_rent,4,10.0,high_school,12000.0,monthly,facebook,yes,few_times_a_week,single,yes,1.0,390.0,Tanzania,,60596.0,24.0,23300.0,6.0,35.895890411
8931300972.0,F,548.0,5+,10.0,with_family,,,college,0.0,daily,facebook,no,few_times_a_week,long-term,no,1.0,269.0,Tanzania,Dar es Salaam,15840.0,23.0,10914.0,7.0,29.1835616438
8098697604.0,M,310.0,2,6.0,pay_rent,,,high_school,15000.0,monthly,facebook,no,few_times_a_month,long-term,no,1.0,390.0,Tanzania,,13590.0,14.0,5950.0,4.0,29.0794520548
9745064088.0,M,263.0,5+,6.0,own_home,,,high_school,20000.0,monthly,facebook,no,few_times_a_week,married,no,1.0,443.0,Tanzania,,121330.0,17.0,44570.0,12.0,56.6410958904
2191396226.0,M,522.0,5+,8.0,own_home,1,3.0,college,2000.0,daily,facebook,no,daily,married,yes,2.0,285.0,Tanzania,,2465.0,6.0,11660.0,11.0,47.4630136986
6177775040.0,M,95.0,5+,2.0,pay_rent,2,3.0,high_school,12000.0,monthly,facebook,no,few_times_a_week,single,yes,,,,,,,,,32.4931506849
1287191810.0,M,5000.0,4,1.0,pay_rent,5+,1.0,college,40000.0,monthly,facebook,no,daily,married,yes,1.0,276.0,Tanzania,,17000.0,5.0,53923.0,25.0,43.2191780822
8812837743.0,M,627.0,5+,4.0,pay_rent,4,6.0,college,45000.0,monthly,friend,no,few_times_a_week,married,yes,2.0,315.0,Tanzania,,143692.0,10.0,235192.0,20.0,32.6136986301
5537661525.0,M,153.0,4,10.0,own_home,3,4.0,college,40000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,372.0,Tanzania,,21600.0,3.0,77205.0,8.0,40.6712328767
5741429746.0,M,2921.0,3,8.0,pay_rent,2,2.0,college,15000.0,monthly,friend,yes,few_times_a_week,single,yes,1.0,265.0,Tanzania,,14350.0,4.0,6280.0,6.0,27.4136986301
4899445636.0,M,314.0,5+,11.0,with_family,5+,3.0,college,9000.0,monthly,facebook,yes,few_times_a_week,married,yes,4.0,370.0,Tanzania,,24200.0,17.0,11052.0,13.0,38.3863013699
4645275853.0,M,1622.0,5+,5.0,pay_rent,5+,5.0,college,20000.0,monthly,facebook,no,few_times_a_week,married,yes,7.0,268.0,Tanzania,,37646.0,16.0,39266.0,14.0,32.4547945205
3521134186.0,M,520.0,4,3.0,pay_rent,5+,3.0,college,15000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,373.0,Tanzania,,19690.0,12.0,18504.0,18.0,28.7917808219
9137438176.0,M,901.0,5+,0.0,pay_rent,,,college,500.0,daily,facebook,yes,daily,married,no,2.0,269.0,Tanzania,,1100.0,5.0,0.0,0.0,32.9342465753
9036331394.0,M,396.0,4,2.0,pay_rent,4,10.0,college,150000.0,monthly,facebook,no,few_times_a_month,married,yes,1.0,371.0,Tanzania,,350.0,1.0,8560.0,6.0,30.9698630137
7044315204.0,M,291.0,3,0.0,pay_rent,2,7.0,college,23000.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,269.0,Tanzania,,6330.0,8.0,22517.0,22.0,38.3726027397
8720349802.0,M,1374.0,5+,11.0,pay_rent,,,high_school,28000.0,monthly,facebook,yes,few_times_a_week,married,no,5.0,293.0,Tanzania,,560.0,1.0,550.0,1.0,29.7068493151
8143481783.0,F,877.0,2,8.0,pay_rent,,,college,30000.0,monthly,friend,yes,few_times_a_week,single,no,1.0,380.0,Tanzania,Dar es Salaam,60424.0,18.0,26444.0,12.0,30.9178082192
8887062843.0,M,893.0,4,4.0,pay_rent,5+,1.0,college,12000.0,weekly,facebook,yes,daily,married,yes,2.0,299.0,Tanzania,,104530.0,15.0,23847.0,15.0,31.7315068493
4004233755.0,M,118.0,5+,4.0,pay_rent,2,2.0,college,10000.0,monthly,facebook,no,few_times_a_week,long-term,yes,1.0,295.0,Tanzania,,29433.0,19.0,14380.0,9.0,32.7315068493
7303163256.0,M,1912.0,4,5.0,pay_rent,3,8.0,high_school,15000.0,monthly,facebook,no,few_times_a_month,married,yes,2.0,286.0,Tanzania,,23312.0,15.0,11327.0,10.0,37.0547945205
6374108329.0,F,77.0,4,10.0,own_home,3,2.0,college,3500.0,weekly,facebook,no,daily,married,yes,2.0,306.0,Tanzania,,1380.0,2.0,570.0,1.0,32.5424657534
1309607936.0,F,4459.0,5+,11.0,with_family,1,3.0,college,25000.0,monthly,other,no,few_times_a_week,single,yes,2.0,311.0,Tanzania,,2580.0,2.0,4325.0,6.0,25.3671232877
9467238896.0,F,273.0,2,3.0,pay_rent,5+,4.0,high_school,20000.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,291.0,Tanzania,,24350.0,6.0,63414.0,24.0,44.5452054795
5736208977.0,M,267.0,1,4.0,own_home,4,6.0,primary,1000.0,daily,facebook,no,few_times_a_week,married,yes,5.0,317.0,Tanzania,,55240.0,19.0,38169.0,11.0,31.2520547945
5445931408.0,F,467.0,1,5.0,pay_rent,,,college,200.0,daily,facebook,yes,daily,long-term,no,3.0,447.0,Tanzania,,16237.0,24.0,4627.0,6.0,35.5917808219
4540051772.0,M,324.0,5+,5.0,own_home,,,high_school,6000.0,monthly,facebook,yes,daily,married,no,3.0,315.0,Tanzania,,23583.0,18.0,3215.0,12.0,39.4273972603
7659385387.0,M,851.0,3,4.0,own_home,2,3.0,college,40000.0,monthly,facebook,yes,daily,married,yes,1.0,460.0,Tanzania,,48225.0,12.0,49557.0,18.0,34.4219178082
1784191842.0,M,440.0,2,3.0,pay_rent,1,0.0,college,15000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,298.0,Tanzania,,23844.0,19.0,12314.0,11.0,29.1671232877
7372142755.0,M,955.0,3,11.0,pay_rent,3,11.0,college,25000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,389.0,Tanzania,,21940.0,14.0,23809.0,16.0,28.7917808219
9263351105.0,M,91.0,5+,8.0,pay_rent,2,9.0,college,46000.0,monthly,facebook,no,few_times_a_week,long-term,yes,7.0,361.0,Tanzania,,29140.0,15.0,36540.0,15.0,29.1643835616
1497166208.0,M,233.0,5+,8.0,own_home,5+,0.0,high_school,70000.0,monthly,google_play_store,yes,daily,married,yes,4.0,270.0,Tanzania,,16000.0,7.0,37998.0,23.0,51.7150684932
8150642238.0,M,447.0,2,5.0,own_home,5+,0.0,college,147000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,2.0,390.0,Tanzania,,8840.0,11.0,30345.0,19.0,38.3315068493
8460627016.0,M,224.0,5+,3.0,pay_rent,2,1.0,high_school,20000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,278.0,Tanzania,,12140.0,7.0,18760.0,11.0,32.5397260274
2372935146.0,M,342.0,5+,2.0,pay_rent,5+,11.0,college,30000.0,monthly,facebook,no,few_times_a_week,married,yes,13.0,294.0,Tanzania,,22800.0,12.0,21535.0,18.0,33.1534246575
4850039402.0,F,418.0,4,2.0,pay_rent,,,primary,8000.0,monthly,friend,yes,few_times_a_month,single,no,1.0,269.0,Tanzania,,57400.0,13.0,16050.0,17.0,41.1780821918
4951166708.0,F,745.0,1,1.0,student_housing,0,2.0,college,10000.0,monthly,facebook,no,few_times_a_month,single,yes,1.0,420.0,Tanzania,,15800.0,7.0,59150.0,23.0,34.1506849315
6124720801.0,F,544.0,4,2.0,pay_rent,1,1.0,college,1500.0,weekly,friend,yes,few_times_a_week,married,yes,1.0,327.0,Tanzania,,35900.0,17.0,12321.0,13.0,27.9260273973
5804388965.0,M,379.0,5+,9.0,own_home,5+,0.0,college,35000.0,monthly,facebook,yes,daily,alternative,yes,1.0,465.0,Tanzania,,357600.0,27.0,2390.0,3.0,46.4136986301
9148351638.0,F,105.0,2,3.0,pay_rent,,,college,15000.0,monthly,friend,no,daily,married,no,,,,,,,,,31.1808219178
4656510627.0,M,2902.0,0,6.0,pay_rent,0,4.0,college,20000.0,monthly,friend,no,few_times_a_week,married,yes,3.0,262.0,Tanzania,,1000.0,1.0,5937.0,4.0,25.695890411
4738098277.0,M,1304.0,1,4.0,pay_rent,1,4.0,high_school,15000.0,monthly,google_play_store,no,few_times_a_week,married,yes,3.0,288.0,Tanzania,,54451.0,22.0,11557.0,8.0,31.0191780822
9923610654.0,M,73.0,5+,0.0,with_family,5+,0.0,college,7000.0,weekly,facebook,no,few_times_a_week,married,yes,1.0,304.0,Tanzania,,29400.0,7.0,81641.0,23.0,48.2273972603
9661362272.0,M,162.0,4,3.0,pay_rent,5+,4.0,college,20000.0,monthly,friend,no,few_times_a_week,married,yes,3.0,264.0,Tanzania,,11861.0,21.0,6906.0,9.0,35.7232876712
3818103704.0,M,136.0,5+,1.0,pay_rent,4,6.0,college,25000.0,monthly,friend,yes,few_times_a_week,married,yes,2.0,281.0,Tanzania,,149760.0,13.0,114931.0,17.0,33.4684931507
9465714466.0,F,801.0,0,8.0,pay_rent,,,high_school,500.0,daily,google_play_store,yes,few_times_a_week,married,no,2.0,291.0,Tanzania,,24430.0,13.0,60391.0,17.0,32.5589041096
4264763102.0,M,395.0,5+,3.0,pay_rent,,,college,53000.0,monthly,facebook,no,few_times_a_week,married,no,1.0,401.0,Tanzania,,72700.0,14.0,61997.0,16.0,46.9506849315
5018829972.0,M,491.0,2,6.0,pay_rent,1,2.0,college,10000.0,monthly,facebook,no,few_times_a_month,single,yes,3.0,293.0,Tanzania,,15210.0,17.0,11816.0,13.0,29.5260273973
1743432522.0,M,610.0,2,4.0,pay_rent,3,5.0,college,45000.0,monthly,facebook,no,daily,married,yes,27.0,265.0,Tanzania,,34390.0,12.0,47230.0,18.0,35.3780821918
3023340127.0,M,449.0,3,0.0,pay_rent,,,college,0.0,daily,family,no,daily,long-term,no,2.0,271.0,Tanzania,,22870.0,12.0,32957.0,18.0,28.6191780822
5275535713.0,M,379.0,5+,3.0,pay_rent,5+,3.0,college,10000.0,monthly,facebook,no,few_times_a_week,married,yes,4.0,302.0,Tanzania,,27877.0,14.0,25060.0,16.0,38.8547945205
6240051417.0,,696.0,1,2.0,own_home,,,college,20000.0,monthly,friend,yes,daily,married,no,1.0,332.0,Tanzania,,5130.0,7.0,12110.0,23.0,29.0849315068
7091985427.0,M,422.0,5+,11.0,with_family,2,3.0,high_school,15000.0,monthly,facebook,no,daily,married,yes,2.0,333.0,Tanzania,,17332.0,13.0,17227.0,17.0,35.1150684932
7961977516.0,M,461.0,2,4.0,pay_rent,1,4.0,masters,60000.0,monthly,friend,no,few_times_a_week,long-term,yes,1.0,352.0,Tanzania,,30910.0,8.0,32430.0,22.0,28.4493150685
6666930711.0,M,745.0,1,4.0,pay_rent,0,11.0,college,105000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,291.0,Tanzania,,4100.0,2.0,69453.0,28.0,34.8410958904
4740365226.0,M,3240.0,4,3.0,pay_rent,1,2.0,high_school,30000.0,monthly,twitter,yes,daily,single,yes,1.0,265.0,Tanzania,Dar es Salaam,59750.0,10.0,77994.0,20.0,25.2767123288
4058888009.0,M,559.0,5+,3.0,own_home,,,college,50000.0,monthly,facebook,no,daily,married,no,2.0,316.0,Tanzania,,37400.0,4.0,33090.0,26.0,37.9698630137
7076340710.0,F,497.0,5+,3.0,with_family,2,5.0,high_school,12000.0,monthly,facebook,no,few_times_a_week,single,yes,,,,,,,,,27.6273972603
7470733511.0,M,225.0,3,1.0,pay_rent,5+,0.0,college,15000.0,weekly,google_play_store,no,daily,married,yes,1.0,444.0,Tanzania,Dar es Salaam,59700.0,12.0,54237.0,18.0,40.1671232877
6488838004.0,F,303.0,5+,3.0,pay_rent,,,high_school,500.0,daily,friend,yes,few_times_a_week,married,no,4.0,275.0,Tanzania,,28790.0,16.0,20502.0,14.0,27.298630137
6207451939.0,M,216.0,2,2.0,own_home,2,2.0,high_school,20000.0,monthly,facebook,no,few_times_a_week,single,yes,5.0,330.0,Tanzania,,29460.0,10.0,53891.0,20.0,28.6109589041
9767557484.0,M,311.0,4,6.0,with_family,0,9.0,college,37800.0,monthly,facebook,no,few_times_a_month,married,yes,1.0,382.0,Tanzania,,38528.0,20.0,24419.0,10.0,37.4684931507
7102879153.0,M,1259.0,4,3.0,pay_rent,5+,3.0,college,50000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,275.0,Tanzania,,137000.0,7.0,169100.0,22.0,37.5561643836
3080908054.0,F,359.0,5+,11.0,pay_rent,,,high_school,30000.0,monthly,facebook,yes,daily,single,no,1.0,376.0,Tanzania,,26460.0,22.0,16629.0,8.0,35.3671232877
1048099395.0,M,470.0,5+,8.0,own_home,,,college,50000.0,monthly,google_play_store,no,few_times_a_week,married,no,,,,,,,,,38.4904109589
4226607694.0,M,775.0,2,2.0,pay_rent,,,college,2000.0,daily,google_play_store,no,daily,married,no,2.0,332.0,Tanzania,,194535.0,27.0,4854.0,3.0,30.6273972603
